Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear,FiscalDay,FiscalWeek,FiscalWeekStartDateId,FiscalWeekEndDateId,FiscalDayInWeek,FiscalMonth,FiscalMonthStartDateId,FiscalMonthEndDateId,FiscalNumberOfDaysInMonth,FiscalDayInMonth,FiscalQuarter,FiscalQuarterStartDateId,FiscalQuarterEndDateId,FiscalNumberOfDaysInQuarter,FiscalDayInQuarter,FiscalYear,FiscalYearStartDateId,FiscalYearEndDateId,FiscalNumberOfDaysInYear
"20180629","2018-06-29","sexta-feira, 29 de junho de 2018","29 de jun. de 2018","Friday","Fri","June","Jun","180","26","20180625","20180701","5","6","20180601","20180630","30","29","2","20180401","20180630","91","90","2018","20180101","20181231","365","-1","-1","-1","-1","-1","6","20180601","20180630","30","29","2","20180401","20180630","90","90","2018","20180101","20181231","365"
"20180630","2018-06-30","sábado, 30 de junho de 2018","30 de jun. de 2018","Saturday","Sat","June","Jun","181","26","20180625","20180701","6","6","20180601","20180630","30","30","2","20180401","20180630","91","91","2018","20180101","20181231","365","-1","-1","-1","-1","-1","6","20180601","20180630","30","30","2","20180401","20180630","90","91","2018","20180101","20181231","365"
"20180701","2018-07-01","domingo, 1 de julho de 2018","1 de jul. de 2018","Sunday","Sun","July","Jul","182","26","20180625","20180701","7","7","20180701","20180731","31","1","3","20180701","20180930","92","1","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","1","3","20180701","20180930","91","1","2018","20180101","20181231","365"
"20180702","2018-07-02","segunda-feira, 2 de julho de 2018","2 de jul. de 2018","Monday","Mon","July","Jul","183","27","20180702","20180708","1","7","20180701","20180731","31","2","3","20180701","20180930","92","2","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","2","3","20180701","20180930","91","2","2018","20180101","20181231","365"
"20180703","2018-07-03","terça-feira, 3 de julho de 2018","3 de jul. de 2018","Tuesday","Tue","July","Jul","184","27","20180702","20180708","2","7","20180701","20180731","31","3","3","20180701","20180930","92","3","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","3","3","20180701","20180930","91","3","2018","20180101","20181231","365"
"20180704","2018-07-04","quarta-feira, 4 de julho de 2018","4 de jul. de 2018","Wednesday","Wed","July","Jul","185","27","20180702","20180708","3","7","20180701","20180731","31","4","3","20180701","20180930","92","4","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","4","3","20180701","20180930","91","4","2018","20180101","20181231","365"
"20180705","2018-07-05","quinta-feira, 5 de julho de 2018","5 de jul. de 2018","Thursday","Thu","July","Jul","186","27","20180702","20180708","4","7","20180701","20180731","31","5","3","20180701","20180930","92","5","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","5","3","20180701","20180930","91","5","2018","20180101","20181231","365"
"20180706","2018-07-06","sexta-feira, 6 de julho de 2018","6 de jul. de 2018","Friday","Fri","July","Jul","187","27","20180702","20180708","5","7","20180701","20180731","31","6","3","20180701","20180930","92","6","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","6","3","20180701","20180930","91","6","2018","20180101","20181231","365"
"20180707","2018-07-07","sábado, 7 de julho de 2018","7 de jul. de 2018","Saturday","Sat","July","Jul","188","27","20180702","20180708","6","7","20180701","20180731","31","7","3","20180701","20180930","92","7","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","7","3","20180701","20180930","91","7","2018","20180101","20181231","365"
"20180708","2018-07-08","domingo, 8 de julho de 2018","8 de jul. de 2018","Sunday","Sun","July","Jul","189","27","20180702","20180708","7","7","20180701","20180731","31","8","3","20180701","20180930","92","8","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","8","3","20180701","20180930","91","8","2018","20180101","20181231","365"
"20180709","2018-07-09","segunda-feira, 9 de julho de 2018","9 de jul. de 2018","Monday","Mon","July","Jul","190","28","20180709","20180715","1","7","20180701","20180731","31","9","3","20180701","20180930","92","9","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","9","3","20180701","20180930","91","9","2018","20180101","20181231","365"
"20180710","2018-07-10","terça-feira, 10 de julho de 2018","10 de jul. de 2018","Tuesday","Tue","July","Jul","191","28","20180709","20180715","2","7","20180701","20180731","31","10","3","20180701","20180930","92","10","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","10","3","20180701","20180930","91","10","2018","20180101","20181231","365"
"20180711","2018-07-11","quarta-feira, 11 de julho de 2018","11 de jul. de 2018","Wednesday","Wed","July","Jul","192","28","20180709","20180715","3","7","20180701","20180731","31","11","3","20180701","20180930","92","11","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","11","3","20180701","20180930","91","11","2018","20180101","20181231","365"
"20180712","2018-07-12","quinta-feira, 12 de julho de 2018","12 de jul. de 2018","Thursday","Thu","July","Jul","193","28","20180709","20180715","4","7","20180701","20180731","31","12","3","20180701","20180930","92","12","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","12","3","20180701","20180930","91","12","2018","20180101","20181231","365"
"20180713","2018-07-13","sexta-feira, 13 de julho de 2018","13 de jul. de 2018","Friday","Fri","July","Jul","194","28","20180709","20180715","5","7","20180701","20180731","31","13","3","20180701","20180930","92","13","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","13","3","20180701","20180930","91","13","2018","20180101","20181231","365"
"20180714","2018-07-14","sábado, 14 de julho de 2018","14 de jul. de 2018","Saturday","Sat","July","Jul","195","28","20180709","20180715","6","7","20180701","20180731","31","14","3","20180701","20180930","92","14","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","14","3","20180701","20180930","91","14","2018","20180101","20181231","365"
"20180715","2018-07-15","domingo, 15 de julho de 2018","15 de jul. de 2018","Sunday","Sun","July","Jul","196","28","20180709","20180715","7","7","20180701","20180731","31","15","3","20180701","20180930","92","15","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","15","3","20180701","20180930","91","15","2018","20180101","20181231","365"
"20180716","2018-07-16","segunda-feira, 16 de julho de 2018","16 de jul. de 2018","Monday","Mon","July","Jul","197","29","20180716","20180722","1","7","20180701","20180731","31","16","3","20180701","20180930","92","16","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","16","3","20180701","20180930","91","16","2018","20180101","20181231","365"
"20180717","2018-07-17","terça-feira, 17 de julho de 2018","17 de jul. de 2018","Tuesday","Tue","July","Jul","198","29","20180716","20180722","2","7","20180701","20180731","31","17","3","20180701","20180930","92","17","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","17","3","20180701","20180930","91","17","2018","20180101","20181231","365"
"20180718","2018-07-18","quarta-feira, 18 de julho de 2018","18 de jul. de 2018","Wednesday","Wed","July","Jul","199","29","20180716","20180722","3","7","20180701","20180731","31","18","3","20180701","20180930","92","18","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","18","3","20180701","20180930","91","18","2018","20180101","20181231","365"
"20180719","2018-07-19","quinta-feira, 19 de julho de 2018","19 de jul. de 2018","Thursday","Thu","July","Jul","200","29","20180716","20180722","4","7","20180701","20180731","31","19","3","20180701","20180930","92","19","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","19","3","20180701","20180930","91","19","2018","20180101","20181231","365"
"20180720","2018-07-20","sexta-feira, 20 de julho de 2018","20 de jul. de 2018","Friday","Fri","July","Jul","201","29","20180716","20180722","5","7","20180701","20180731","31","20","3","20180701","20180930","92","20","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","20","3","20180701","20180930","91","20","2018","20180101","20181231","365"
"20180721","2018-07-21","sábado, 21 de julho de 2018","21 de jul. de 2018","Saturday","Sat","July","Jul","202","29","20180716","20180722","6","7","20180701","20180731","31","21","3","20180701","20180930","92","21","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","21","3","20180701","20180930","91","21","2018","20180101","20181231","365"
"20180722","2018-07-22","domingo, 22 de julho de 2018","22 de jul. de 2018","Sunday","Sun","July","Jul","203","29","20180716","20180722","7","7","20180701","20180731","31","22","3","20180701","20180930","92","22","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","22","3","20180701","20180930","91","22","2018","20180101","20181231","365"
"20180723","2018-07-23","segunda-feira, 23 de julho de 2018","23 de jul. de 2018","Monday","Mon","July","Jul","204","30","20180723","20180729","1","7","20180701","20180731","31","23","3","20180701","20180930","92","23","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","23","3","20180701","20180930","91","23","2018","20180101","20181231","365"
"20180724","2018-07-24","terça-feira, 24 de julho de 2018","24 de jul. de 2018","Tuesday","Tue","July","Jul","205","30","20180723","20180729","2","7","20180701","20180731","31","24","3","20180701","20180930","92","24","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","24","3","20180701","20180930","91","24","2018","20180101","20181231","365"
"20180725","2018-07-25","quarta-feira, 25 de julho de 2018","25 de jul. de 2018","Wednesday","Wed","July","Jul","206","30","20180723","20180729","3","7","20180701","20180731","31","25","3","20180701","20180930","92","25","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","25","3","20180701","20180930","91","25","2018","20180101","20181231","365"
"20180726","2018-07-26","quinta-feira, 26 de julho de 2018","26 de jul. de 2018","Thursday","Thu","July","Jul","207","30","20180723","20180729","4","7","20180701","20180731","31","26","3","20180701","20180930","92","26","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","26","3","20180701","20180930","91","26","2018","20180101","20181231","365"
"20180727","2018-07-27","sexta-feira, 27 de julho de 2018","27 de jul. de 2018","Friday","Fri","July","Jul","208","30","20180723","20180729","5","7","20180701","20180731","31","27","3","20180701","20180930","92","27","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","27","3","20180701","20180930","91","27","2018","20180101","20181231","365"
"20180728","2018-07-28","sábado, 28 de julho de 2018","28 de jul. de 2018","Saturday","Sat","July","Jul","209","30","20180723","20180729","6","7","20180701","20180731","31","28","3","20180701","20180930","92","28","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","28","3","20180701","20180930","91","28","2018","20180101","20181231","365"
"20180729","2018-07-29","domingo, 29 de julho de 2018","29 de jul. de 2018","Sunday","Sun","July","Jul","210","30","20180723","20180729","7","7","20180701","20180731","31","29","3","20180701","20180930","92","29","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","29","3","20180701","20180930","91","29","2018","20180101","20181231","365"
"20180730","2018-07-30","segunda-feira, 30 de julho de 2018","30 de jul. de 2018","Monday","Mon","July","Jul","211","31","20180730","20180805","1","7","20180701","20180731","31","30","3","20180701","20180930","92","30","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","30","3","20180701","20180930","91","30","2018","20180101","20181231","365"
"20180731","2018-07-31","terça-feira, 31 de julho de 2018","31 de jul. de 2018","Tuesday","Tue","July","Jul","212","31","20180730","20180805","2","7","20180701","20180731","31","31","3","20180701","20180930","92","31","2018","20180101","20181231","365","-1","-1","-1","-1","-1","7","20180701","20180731","31","31","3","20180701","20180930","91","31","2018","20180101","20181231","365"
"20180801","2018-08-01","quarta-feira, 1 de agosto de 2018","1 de ago. de 2018","Wednesday","Wed","August","Aug","213","31","20180730","20180805","3","8","20180801","20180831","31","1","3","20180701","20180930","92","32","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","1","3","20180701","20180930","91","32","2018","20180101","20181231","365"
"20180802","2018-08-02","quinta-feira, 2 de agosto de 2018","2 de ago. de 2018","Thursday","Thu","August","Aug","214","31","20180730","20180805","4","8","20180801","20180831","31","2","3","20180701","20180930","92","33","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","2","3","20180701","20180930","91","33","2018","20180101","20181231","365"
"20180803","2018-08-03","sexta-feira, 3 de agosto de 2018","3 de ago. de 2018","Friday","Fri","August","Aug","215","31","20180730","20180805","5","8","20180801","20180831","31","3","3","20180701","20180930","92","34","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","3","3","20180701","20180930","91","34","2018","20180101","20181231","365"
"20180804","2018-08-04","sábado, 4 de agosto de 2018","4 de ago. de 2018","Saturday","Sat","August","Aug","216","31","20180730","20180805","6","8","20180801","20180831","31","4","3","20180701","20180930","92","35","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","4","3","20180701","20180930","91","35","2018","20180101","20181231","365"
"20180805","2018-08-05","domingo, 5 de agosto de 2018","5 de ago. de 2018","Sunday","Sun","August","Aug","217","31","20180730","20180805","7","8","20180801","20180831","31","5","3","20180701","20180930","92","36","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","5","3","20180701","20180930","91","36","2018","20180101","20181231","365"
"20180806","2018-08-06","segunda-feira, 6 de agosto de 2018","6 de ago. de 2018","Monday","Mon","August","Aug","218","32","20180806","20180812","1","8","20180801","20180831","31","6","3","20180701","20180930","92","37","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","6","3","20180701","20180930","91","37","2018","20180101","20181231","365"
"20180807","2018-08-07","terça-feira, 7 de agosto de 2018","7 de ago. de 2018","Tuesday","Tue","August","Aug","219","32","20180806","20180812","2","8","20180801","20180831","31","7","3","20180701","20180930","92","38","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","7","3","20180701","20180930","91","38","2018","20180101","20181231","365"
"20180808","2018-08-08","quarta-feira, 8 de agosto de 2018","8 de ago. de 2018","Wednesday","Wed","August","Aug","220","32","20180806","20180812","3","8","20180801","20180831","31","8","3","20180701","20180930","92","39","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","8","3","20180701","20180930","91","39","2018","20180101","20181231","365"
"20180809","2018-08-09","quinta-feira, 9 de agosto de 2018","9 de ago. de 2018","Thursday","Thu","August","Aug","221","32","20180806","20180812","4","8","20180801","20180831","31","9","3","20180701","20180930","92","40","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","9","3","20180701","20180930","91","40","2018","20180101","20181231","365"
"20180810","2018-08-10","sexta-feira, 10 de agosto de 2018","10 de ago. de 2018","Friday","Fri","August","Aug","222","32","20180806","20180812","5","8","20180801","20180831","31","10","3","20180701","20180930","92","41","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","10","3","20180701","20180930","91","41","2018","20180101","20181231","365"
"20180811","2018-08-11","sábado, 11 de agosto de 2018","11 de ago. de 2018","Saturday","Sat","August","Aug","223","32","20180806","20180812","6","8","20180801","20180831","31","11","3","20180701","20180930","92","42","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","11","3","20180701","20180930","91","42","2018","20180101","20181231","365"
"20180812","2018-08-12","domingo, 12 de agosto de 2018","12 de ago. de 2018","Sunday","Sun","August","Aug","224","32","20180806","20180812","7","8","20180801","20180831","31","12","3","20180701","20180930","92","43","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","12","3","20180701","20180930","91","43","2018","20180101","20181231","365"
"20180813","2018-08-13","segunda-feira, 13 de agosto de 2018","13 de ago. de 2018","Monday","Mon","August","Aug","225","33","20180813","20180819","1","8","20180801","20180831","31","13","3","20180701","20180930","92","44","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","13","3","20180701","20180930","91","44","2018","20180101","20181231","365"
"20180814","2018-08-14","terça-feira, 14 de agosto de 2018","14 de ago. de 2018","Tuesday","Tue","August","Aug","226","33","20180813","20180819","2","8","20180801","20180831","31","14","3","20180701","20180930","92","45","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","14","3","20180701","20180930","91","45","2018","20180101","20181231","365"
"20180815","2018-08-15","quarta-feira, 15 de agosto de 2018","15 de ago. de 2018","Wednesday","Wed","August","Aug","227","33","20180813","20180819","3","8","20180801","20180831","31","15","3","20180701","20180930","92","46","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","15","3","20180701","20180930","91","46","2018","20180101","20181231","365"
"20180816","2018-08-16","quinta-feira, 16 de agosto de 2018","16 de ago. de 2018","Thursday","Thu","August","Aug","228","33","20180813","20180819","4","8","20180801","20180831","31","16","3","20180701","20180930","92","47","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","16","3","20180701","20180930","91","47","2018","20180101","20181231","365"
"20180817","2018-08-17","sexta-feira, 17 de agosto de 2018","17 de ago. de 2018","Friday","Fri","August","Aug","229","33","20180813","20180819","5","8","20180801","20180831","31","17","3","20180701","20180930","92","48","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","17","3","20180701","20180930","91","48","2018","20180101","20181231","365"
"20180818","2018-08-18","sábado, 18 de agosto de 2018","18 de ago. de 2018","Saturday","Sat","August","Aug","230","33","20180813","20180819","6","8","20180801","20180831","31","18","3","20180701","20180930","92","49","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","18","3","20180701","20180930","91","49","2018","20180101","20181231","365"
"20180819","2018-08-19","domingo, 19 de agosto de 2018","19 de ago. de 2018","Sunday","Sun","August","Aug","231","33","20180813","20180819","7","8","20180801","20180831","31","19","3","20180701","20180930","92","50","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","19","3","20180701","20180930","91","50","2018","20180101","20181231","365"
"20180820","2018-08-20","segunda-feira, 20 de agosto de 2018","20 de ago. de 2018","Monday","Mon","August","Aug","232","34","20180820","20180826","1","8","20180801","20180831","31","20","3","20180701","20180930","92","51","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","20","3","20180701","20180930","91","51","2018","20180101","20181231","365"
"20180821","2018-08-21","terça-feira, 21 de agosto de 2018","21 de ago. de 2018","Tuesday","Tue","August","Aug","233","34","20180820","20180826","2","8","20180801","20180831","31","21","3","20180701","20180930","92","52","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","21","3","20180701","20180930","91","52","2018","20180101","20181231","365"
"20180822","2018-08-22","quarta-feira, 22 de agosto de 2018","22 de ago. de 2018","Wednesday","Wed","August","Aug","234","34","20180820","20180826","3","8","20180801","20180831","31","22","3","20180701","20180930","92","53","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","22","3","20180701","20180930","91","53","2018","20180101","20181231","365"
"20180823","2018-08-23","quinta-feira, 23 de agosto de 2018","23 de ago. de 2018","Thursday","Thu","August","Aug","235","34","20180820","20180826","4","8","20180801","20180831","31","23","3","20180701","20180930","92","54","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","23","3","20180701","20180930","91","54","2018","20180101","20181231","365"
"20180824","2018-08-24","sexta-feira, 24 de agosto de 2018","24 de ago. de 2018","Friday","Fri","August","Aug","236","34","20180820","20180826","5","8","20180801","20180831","31","24","3","20180701","20180930","92","55","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","24","3","20180701","20180930","91","55","2018","20180101","20181231","365"
"20180825","2018-08-25","sábado, 25 de agosto de 2018","25 de ago. de 2018","Saturday","Sat","August","Aug","237","34","20180820","20180826","6","8","20180801","20180831","31","25","3","20180701","20180930","92","56","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","25","3","20180701","20180930","91","56","2018","20180101","20181231","365"
"20180826","2018-08-26","domingo, 26 de agosto de 2018","26 de ago. de 2018","Sunday","Sun","August","Aug","238","34","20180820","20180826","7","8","20180801","20180831","31","26","3","20180701","20180930","92","57","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","26","3","20180701","20180930","91","57","2018","20180101","20181231","365"
"20180827","2018-08-27","segunda-feira, 27 de agosto de 2018","27 de ago. de 2018","Monday","Mon","August","Aug","239","35","20180827","20180902","1","8","20180801","20180831","31","27","3","20180701","20180930","92","58","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","27","3","20180701","20180930","91","58","2018","20180101","20181231","365"
"20180828","2018-08-28","terça-feira, 28 de agosto de 2018","28 de ago. de 2018","Tuesday","Tue","August","Aug","240","35","20180827","20180902","2","8","20180801","20180831","31","28","3","20180701","20180930","92","59","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","28","3","20180701","20180930","91","59","2018","20180101","20181231","365"
"20180829","2018-08-29","quarta-feira, 29 de agosto de 2018","29 de ago. de 2018","Wednesday","Wed","August","Aug","241","35","20180827","20180902","3","8","20180801","20180831","31","29","3","20180701","20180930","92","60","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","29","3","20180701","20180930","91","60","2018","20180101","20181231","365"
"20180830","2018-08-30","quinta-feira, 30 de agosto de 2018","30 de ago. de 2018","Thursday","Thu","August","Aug","242","35","20180827","20180902","4","8","20180801","20180831","31","30","3","20180701","20180930","92","61","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","30","3","20180701","20180930","91","61","2018","20180101","20181231","365"
"20180831","2018-08-31","sexta-feira, 31 de agosto de 2018","31 de ago. de 2018","Friday","Fri","August","Aug","243","35","20180827","20180902","5","8","20180801","20180831","31","31","3","20180701","20180930","92","62","2018","20180101","20181231","365","-1","-1","-1","-1","-1","8","20180801","20180831","31","31","3","20180701","20180930","91","62","2018","20180101","20181231","365"
"20180901","2018-09-01","sábado, 1 de setembro de 2018","1 de set. de 2018","Saturday","Sat","September","Sep","244","35","20180827","20180902","6","9","20180901","20180930","30","1","3","20180701","20180930","92","63","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","1","3","20180701","20180930","91","63","2018","20180101","20181231","365"
"20180902","2018-09-02","domingo, 2 de setembro de 2018","2 de set. de 2018","Sunday","Sun","September","Sep","245","35","20180827","20180902","7","9","20180901","20180930","30","2","3","20180701","20180930","92","64","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","2","3","20180701","20180930","91","64","2018","20180101","20181231","365"
"20180903","2018-09-03","segunda-feira, 3 de setembro de 2018","3 de set. de 2018","Monday","Mon","September","Sep","246","36","20180903","20180909","1","9","20180901","20180930","30","3","3","20180701","20180930","92","65","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","3","3","20180701","20180930","91","65","2018","20180101","20181231","365"
"20180904","2018-09-04","terça-feira, 4 de setembro de 2018","4 de set. de 2018","Tuesday","Tue","September","Sep","247","36","20180903","20180909","2","9","20180901","20180930","30","4","3","20180701","20180930","92","66","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","4","3","20180701","20180930","91","66","2018","20180101","20181231","365"
"20180905","2018-09-05","quarta-feira, 5 de setembro de 2018","5 de set. de 2018","Wednesday","Wed","September","Sep","248","36","20180903","20180909","3","9","20180901","20180930","30","5","3","20180701","20180930","92","67","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","5","3","20180701","20180930","91","67","2018","20180101","20181231","365"
"20180906","2018-09-06","quinta-feira, 6 de setembro de 2018","6 de set. de 2018","Thursday","Thu","September","Sep","249","36","20180903","20180909","4","9","20180901","20180930","30","6","3","20180701","20180930","92","68","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","6","3","20180701","20180930","91","68","2018","20180101","20181231","365"
"20180907","2018-09-07","sexta-feira, 7 de setembro de 2018","7 de set. de 2018","Friday","Fri","September","Sep","250","36","20180903","20180909","5","9","20180901","20180930","30","7","3","20180701","20180930","92","69","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","7","3","20180701","20180930","91","69","2018","20180101","20181231","365"
"20180908","2018-09-08","sábado, 8 de setembro de 2018","8 de set. de 2018","Saturday","Sat","September","Sep","251","36","20180903","20180909","6","9","20180901","20180930","30","8","3","20180701","20180930","92","70","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","8","3","20180701","20180930","91","70","2018","20180101","20181231","365"
"20180909","2018-09-09","domingo, 9 de setembro de 2018","9 de set. de 2018","Sunday","Sun","September","Sep","252","36","20180903","20180909","7","9","20180901","20180930","30","9","3","20180701","20180930","92","71","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","9","3","20180701","20180930","91","71","2018","20180101","20181231","365"
"20180910","2018-09-10","segunda-feira, 10 de setembro de 2018","10 de set. de 2018","Monday","Mon","September","Sep","253","37","20180910","20180916","1","9","20180901","20180930","30","10","3","20180701","20180930","92","72","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","10","3","20180701","20180930","91","72","2018","20180101","20181231","365"
"20180911","2018-09-11","terça-feira, 11 de setembro de 2018","11 de set. de 2018","Tuesday","Tue","September","Sep","254","37","20180910","20180916","2","9","20180901","20180930","30","11","3","20180701","20180930","92","73","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","11","3","20180701","20180930","91","73","2018","20180101","20181231","365"
"20180912","2018-09-12","quarta-feira, 12 de setembro de 2018","12 de set. de 2018","Wednesday","Wed","September","Sep","255","37","20180910","20180916","3","9","20180901","20180930","30","12","3","20180701","20180930","92","74","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","12","3","20180701","20180930","91","74","2018","20180101","20181231","365"
"20180913","2018-09-13","quinta-feira, 13 de setembro de 2018","13 de set. de 2018","Thursday","Thu","September","Sep","256","37","20180910","20180916","4","9","20180901","20180930","30","13","3","20180701","20180930","92","75","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","13","3","20180701","20180930","91","75","2018","20180101","20181231","365"
"20180914","2018-09-14","sexta-feira, 14 de setembro de 2018","14 de set. de 2018","Friday","Fri","September","Sep","257","37","20180910","20180916","5","9","20180901","20180930","30","14","3","20180701","20180930","92","76","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","14","3","20180701","20180930","91","76","2018","20180101","20181231","365"
"20180915","2018-09-15","sábado, 15 de setembro de 2018","15 de set. de 2018","Saturday","Sat","September","Sep","258","37","20180910","20180916","6","9","20180901","20180930","30","15","3","20180701","20180930","92","77","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","15","3","20180701","20180930","91","77","2018","20180101","20181231","365"
"20180916","2018-09-16","domingo, 16 de setembro de 2018","16 de set. de 2018","Sunday","Sun","September","Sep","259","37","20180910","20180916","7","9","20180901","20180930","30","16","3","20180701","20180930","92","78","2018","20180101","20181231","365","-1","-1","-1","-1","-1","9","20180901","20180930","30","16","3","20180701","20180930","91","78","2018","20180101","20181231","365"
